right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z,center_x,center_y,center_z
2.465696,-12.809015,0.960426,2.417464,-14.097710,0.960426,2.441982,-13.442633,0.960426
2.408649,-12.809206,0.961044,2.347811,-14.091476,0.961044,2.378709,-13.440236,0.961044
2.355362,-12.805795,0.956769,2.305994,-14.090485,0.956769,2.331048,-13.438507,0.956769
2.302294,-12.805961,0.953462,2.260898,-14.087837,0.953462,2.281895,-13.437636,0.953462
2.253722,-12.802575,0.948978,2.216757,-14.087000,0.948978,2.235477,-13.436532,0.948978
2.214150,-12.802710,0.948399,2.170504,-14.081127,0.948399,2.192522,-13.436202,0.948399
2.175842,-12.801382,0.944248,2.121559,-14.080834,0.944248,2.148974,-13.434659,0.944248
2.143225,-12.798296,0.940225,2.067479,-14.081169,0.940225,2.105709,-13.433691,0.940225
2.118971,-12.798173,0.937885,2.012108,-14.080836,0.937885,2.066264,-13.430810,0.937885
2.091846,-12.798154,0.934068,1.967486,-14.081192,0.934068,2.030732,-13.428672,0.934068
2.065503,-12.793234,0.931216,1.918985,-14.086065,0.931216,1.993929,-13.424785,0.931216
1.989587,-12.791068,0.926858,1.864268,-14.086653,0.926858,1.928907,-13.418396,0.926858
1.919243,-12.785562,0.924294,1.809267,-14.089436,0.924294,1.866288,-13.413401,0.924294
1.847125,-12.783399,0.920113,1.758971,-14.089882,0.920113,1.804901,-13.409175,0.920113
1.777399,-12.778251,0.918450,1.707574,-14.095646,0.918450,1.744121,-13.406117,0.918450
1.702090,-12.774089,0.914477,1.652671,-14.095518,0.914477,1.678544,-13.403696,0.914477
1.629440,-12.772459,0.910331,1.601456,-14.095078,0.910331,1.616114,-13.402278,0.910331
1.551239,-12.767038,0.906859,1.551686,-14.095252,0.906859,1.551453,-13.402216,0.906859
1.474256,-12.762309,0.902475,1.497232,-14.094878,0.902475,1.485307,-13.403250,0.902475
1.400973,-12.762127,0.901839,1.445153,-14.095756,0.901839,1.422291,-13.405647,0.901839
1.369533,-12.762265,0.898165,1.395920,-14.095558,0.898165,1.382304,-13.407562,0.898165
1.334843,-12.762719,0.897221,1.346131,-14.096272,0.897221,1.340309,-13.408462,0.897221
1.295375,-12.762876,0.893405,1.295179,-14.096802,0.893405,1.295280,-13.409209,0.893405
1.248862,-12.762906,0.889535,1.249050,-14.097372,0.889535,1.248953,-13.409622,0.889535
1.204529,-12.763359,0.887264,1.199277,-14.097672,0.887264,1.201983,-13.410130,0.887264
1.156908,-12.762933,0.882989,1.161292,-14.098265,0.882989,1.159034,-13.410427,0.882989
1.107794,-12.763302,0.884173,1.115476,-14.103016,0.884173,1.111510,-13.411339,0.884173
1.056952,-12.762915,0.879937,1.077905,-14.103534,0.879937,1.067098,-13.412090,0.879937
1.002569,-12.762581,0.878160,1.027674,-14.108101,0.878160,1.014719,-13.413773,0.878160
0.949101,-12.762313,0.874034,0.976854,-14.113446,0.874034,0.962511,-13.415148,0.874034
0.894331,-12.761914,0.872965,0.926174,-14.118013,0.872965,0.909710,-13.416860,0.872965
0.842731,-12.761778,0.869047,0.871614,-14.123157,0.869047,0.856669,-13.418725,0.869047
0.787385,-12.761474,0.864881,0.812054,-14.127954,0.864881,0.799275,-13.420120,0.864881
0.726059,-12.761231,0.862991,0.756817,-14.133227,0.862991,0.740870,-13.421914,0.862991
0.664241,-12.761037,0.859521,0.688281,-14.138090,0.859521,0.675811,-13.423782,0.859521
0.609491,-12.761158,0.856992,0.628313,-14.138554,0.856992,0.618564,-13.425140,0.856992
0.553476,-12.761256,0.852525,0.559111,-14.143491,0.852525,0.556187,-13.426305,0.852525
0.491938,-12.761639,0.850405,0.504054,-14.143633,0.850405,0.497769,-13.426710,0.850405
0.433649,-12.761284,0.846315,0.448305,-14.143709,0.846315,0.440720,-13.428221,0.846315
0.377241,-12.762237,0.842692,0.393792,-14.143932,0.842692,0.385227,-13.428933,0.842692
0.321158,-12.762232,0.842769,0.343540,-14.143842,0.842769,0.331983,-13.430454,0.842769
0.273741,-12.763303,0.839006,0.294488,-14.143940,0.839006,0.283783,-13.431570,0.839006
0.229725,-12.763475,0.834459,0.243838,-14.144043,0.834459,0.236568,-13.432827,0.834459
0.186354,-12.764295,0.830691,0.189588,-14.144207,0.830691,0.187922,-13.433523,0.830691
0.134724,-12.764289,0.827552,0.133727,-14.145099,0.827552,0.134240,-13.434008,0.827552
0.082291,-12.764502,0.823812,0.079042,-14.145376,0.823812,0.080715,-13.434409,0.823812
0.032855,-12.764589,0.823848,0.022976,-14.146011,0.823848,0.028063,-13.434691,0.823848
-0.017847,-12.765277,0.820090,-0.031731,-14.146224,0.820090,-0.024576,-13.434611,0.820090
-0.073152,-12.764756,0.816341,-0.088003,-14.146712,0.816341,-0.080350,-13.434532,0.816341
-0.131770,-12.765606,0.812743,-0.143813,-14.146891,0.812743,-0.137600,-13.434339,0.812743
-0.189687,-12.764999,0.808553,-0.200089,-14.147480,0.808553,-0.194724,-13.434465,0.808553
-0.248997,-12.766455,0.808673,-0.258169,-14.147510,0.808673,-0.253433,-13.434392,0.808673
-0.310424,-12.766071,0.804385,-0.310603,-14.148051,0.804385,-0.310511,-13.434627,0.804385
-0.366505,-12.766293,0.800222,-0.363203,-14.147439,0.800222,-0.364906,-13.435290,0.800222
-0.424894,-12.766416,0.796438,-0.417761,-14.146936,0.796438,-0.421435,-13.435809,0.796438
-0.480742,-12.766474,0.796656,-0.470427,-14.147050,0.796656,-0.475734,-13.436780,0.796656
-0.535151,-12.766945,0.791751,-0.520682,-14.146828,0.791751,-0.528120,-13.437502,0.791751
-0.594212,-12.771868,0.791085,-0.575378,-14.146894,0.791085,-0.585076,-13.438852,0.791085
-0.648845,-12.772560,0.787148,-0.630391,-14.146950,0.787148,-0.639885,-13.439906,0.787148
-0.707580,-12.777709,0.783613,-0.680555,-14.146859,0.783613,-0.694483,-13.441253,0.783613
-0.759189,-12.778623,0.782206,-0.729762,-14.147078,0.782206,-0.744906,-13.442838,0.782206
-0.814222,-12.783911,0.778761,-0.777242,-14.147238,0.778761,-0.796307,-13.444363,0.778761
-0.869633,-12.788926,0.777917,-0.823067,-14.147750,0.777917,-0.847099,-13.446474,0.777917
-0.919735,-12.794307,0.774451,-0.864216,-14.150707,0.774451,-0.892955,-13.448576,0.774451
-0.969736,-12.799666,0.774525,-0.905824,-14.150970,0.774525,-0.938926,-13.451095,0.774525
-1.023794,-12.804670,0.771328,-0.955668,-14.155162,0.771328,-0.991033,-13.454104,0.771328
-1.067990,-12.805352,0.768049,-0.997785,-14.158687,0.768049,-1.034198,-13.456756,0.768049
-1.113231,-12.809880,0.766168,-1.042469,-14.163284,0.766168,-1.079263,-13.459560,0.766168
-1.163434,-12.810327,0.762789,-1.089792,-14.167420,0.762789,-1.128044,-13.462508,0.762789
-1.219600,-12.813430,0.761795,-1.142693,-14.173082,0.761795,-1.182686,-13.466047,0.761795
-1.270194,-12.813686,0.758272,-1.192973,-14.178543,0.758272,-1.233102,-13.469279,0.758272
-1.325513,-12.813857,0.755903,-1.249802,-14.184165,0.755903,-1.289098,-13.472937,0.755903
-1.380897,-12.813905,0.752518,-1.312764,-14.187521,0.752518,-1.348034,-13.476442,0.752518
-1.436288,-12.813929,0.748915,-1.370943,-14.193244,0.748915,-1.404755,-13.479538,0.748915
-1.488633,-12.814503,0.749207,-1.426488,-14.195081,0.749207,-1.458565,-13.482485,0.749207
-1.548673,-12.819447,0.745436,-1.479332,-14.199064,0.745436,-1.515203,-13.485361,0.745436
-1.605992,-12.823966,0.745522,-1.530423,-14.200288,0.745522,-1.569484,-13.488871,0.745522
-1.658262,-12.829324,0.742023,-1.582947,-14.205120,0.742023,-1.621983,-13.492046,0.742023
-1.713448,-12.834350,0.737590,-1.633444,-14.209812,0.737590,-1.674994,-13.495463,0.737590
-1.766027,-12.839754,0.734149,-1.685777,-14.214341,0.734149,-1.727540,-13.498995,0.734149
-1.819213,-12.845248,0.731701,-1.735207,-14.219950,0.731701,-1.779059,-13.502343,0.731701
-1.869161,-12.850153,0.727973,-1.782329,-14.225463,0.727973,-1.827758,-13.505925,0.727973
-1.918910,-12.855542,0.724814,-1.829753,-14.231844,0.724814,-1.876561,-13.509282,0.724814
-1.965881,-12.860236,0.720610,-1.874580,-14.237649,0.720610,-1.922621,-13.512879,0.720610
-2.005757,-12.860049,0.716572,-1.929930,-14.245062,0.716572,-1.969833,-13.516221,0.716572
-2.048573,-12.860386,0.712695,-1.984839,-14.255751,0.712695,-2.018494,-13.518926,0.712695
-2.093472,-12.860114,0.708231,-2.041465,-14.263112,0.708231,-2.068955,-13.521500,0.708231
-2.137814,-12.861060,0.704443,-2.096559,-14.268835,0.704443,-2.118404,-13.523404,0.704443
-2.192083,-12.861001,0.702468,-2.154983,-14.275442,0.702468,-2.174658,-13.525343,0.702468
-2.249420,-12.860597,0.702371,-2.214246,-14.280665,0.702371,-2.232910,-13.527163,0.702371
-2.305635,-12.861169,0.698853,-2.275524,-14.286532,0.698853,-2.291528,-13.528971,0.698853
-2.361912,-12.861098,0.695080,-2.340008,-14.290899,0.695080,-2.351658,-13.530407,0.695080
-2.420304,-12.861377,0.691468,-2.403520,-14.296501,0.691468,-2.412466,-13.531546,0.691468
-2.476494,-12.861805,0.687867,-2.464805,-14.298505,0.687867,-2.471037,-13.532524,0.687867
-2.531956,-12.862300,0.686531,-2.525294,-14.299105,0.686531,-2.528845,-13.533196,0.686531
-2.586559,-12.862856,0.682931,-2.585421,-14.299765,0.682931,-2.586028,-13.533766,0.682931
-2.635214,-12.862660,0.682669,-2.641045,-14.300669,0.682669,-2.637936,-13.533965,0.682669
-2.693505,-12.863387,0.678240,-2.698853,-14.300762,0.678240,-2.696000,-13.534018,0.678240
-2.749856,-12.868880,0.675647,-2.751678,-14.301211,0.675647,-2.750702,-13.534213,0.675647
-2.804908,-12.870066,0.672059,-2.798867,-14.300781,0.672059,-2.802102,-13.534563,0.672059
-2.859712,-12.875421,0.667964,-2.851100,-14.301052,0.667964,-2.855726,-13.535309,0.667964
-2.909523,-12.876573,0.667984,-2.909009,-14.300564,0.667984,-2.909285,-13.535866,0.667984
-2.958710,-12.877435,0.663595,-2.964481,-14.300560,0.663595,-2.961381,-13.535985,0.663595
-3.002879,-12.879512,0.663310,-3.019394,-14.300904,0.663310,-3.010508,-13.536099,0.663310
-3.044720,-12.881051,0.658578,-3.074723,-14.300789,0.658578,-3.058550,-13.535465,0.658578
-3.083749,-12.883461,0.659523,-3.125138,-14.300738,0.659523,-3.102770,-13.534790,0.659523
-3.102971,-12.885148,0.654396,-3.176461,-14.300396,0.654396,-3.136652,-13.533763,0.654396
-3.114089,-12.880280,0.650699,-3.224718,-14.300047,0.650699,-3.164886,-13.532190,0.650699
-3.125139,-12.879291,0.645476,-3.277554,-14.302234,0.645476,-3.194816,-13.529792,0.645476
-3.132296,-12.874299,0.643396,-3.330212,-14.305493,0.643396,-3.222504,-13.526622,0.643396
-3.138171,-12.874918,0.637898,-3.380865,-14.309553,0.637898,-3.247808,-13.523015,0.637898
-3.145939,-12.875495,0.634178,-3.433741,-14.314147,0.634178,-3.274552,-13.518402,0.634178
-3.155910,-12.870909,0.628499,-3.484174,-14.317878,0.628499,-3.301531,-13.512798,0.628499
-3.165135,-12.865232,0.622542,-3.573819,-14.300929,0.622542,-3.346576,-13.502629,0.622542
-3.171514,-12.860939,0.619204,-3.706283,-14.272145,0.619204,-3.407297,-13.483148,0.619204
-3.182125,-12.849677,0.612732,-3.842097,-14.226844,0.612732,-3.472463,-13.455526,0.612732
-3.193429,-12.836112,0.608782,-3.989531,-14.162861,0.608782,-3.542955,-13.418617,0.608782
-3.207279,-12.821272,0.602134,-4.136257,-14.080970,0.602134,-3.613185,-13.371683,0.602134
-3.221031,-12.804623,0.600800,-4.277945,-13.992590,0.600800,-3.678720,-13.319063,0.600800
-3.237702,-12.782635,0.594516,-4.413110,-13.892586,0.594516,-3.741374,-13.258258,0.594516
-3.255580,-12.757242,0.587477,-4.540804,-13.782240,0.587477,-3.799915,-13.191363,0.587477
-3.271963,-12.733167,0.580375,-4.669814,-13.667580,0.580375,-3.851650,-13.120667,0.580375
-3.288517,-12.708079,0.575020,-4.754287,-13.557378,0.575020,-3.890381,-13.056812,0.575020
-3.308917,-12.676437,0.567717,-4.799452,-13.453049,0.567717,-3.923887,-12.996854,0.567717
-3.325658,-12.650650,0.565382,-4.833550,-13.351763,0.565382,-3.950910,-12.941369,0.565382
-3.342864,-12.616623,0.559570,-4.855944,-13.269167,0.559570,-3.974492,-12.889024,0.559570
-3.359063,-12.581577,0.551571,-4.872904,-13.196925,0.551571,-3.994919,-12.840040,0.551571
-3.376694,-12.543842,0.543150,-4.886128,-13.118970,0.543150,-4.016187,-12.787503,0.543150
-3.394089,-12.502698,0.536854,-4.900813,-13.040965,0.536854,-4.036279,-12.732116,0.536854
-3.409394,-12.461147,0.529510,-4.915710,-12.965631,0.529510,-4.055854,-12.677655,0.529510
-3.426519,-12.421514,0.523399,-4.927325,-12.885058,0.523399,-4.073534,-12.621353,0.523399
-3.446357,-12.373389,0.513940,-4.931810,-12.828096,0.513940,-4.089463,-12.570248,0.513940
-3.463273,-12.328834,0.507404,-4.938328,-12.758984,0.507404,-4.105819,-12.516211,0.507404
-3.480369,-12.277067,0.502872,-4.944010,-12.692950,0.502872,-4.122180,-12.459433,0.502872
-3.494620,-12.237079,0.495993,-4.949682,-12.620890,0.495993,-4.137058,-12.406539,0.495993
-3.508470,-12.192252,0.490027,-4.954906,-12.548740,0.490027,-4.151225,-12.350665,0.490027
-3.520994,-12.148141,0.483271,-4.960711,-12.481579,0.483271,-4.164103,-12.297085,0.483271
-3.534865,-12.113554,0.476087,-4.964841,-12.420410,0.476087,-4.174663,-12.250847,0.476087
-3.547493,-12.070529,0.468433,-4.966023,-12.354862,0.468433,-4.185318,-12.198376,0.468433
-3.558021,-12.023502,0.461217,-4.966665,-12.299227,0.461217,-4.195532,-12.148287,0.461217
-3.564412,-11.985249,0.458825,-4.974083,-12.231163,0.458825,-4.205145,-12.097023,0.458825
-3.572275,-11.937179,0.456990,-4.975456,-12.175962,0.456990,-4.213614,-12.046317,0.456990
-3.582616,-11.894254,0.451568,-4.980011,-12.120296,0.451568,-4.222032,-11.997686,0.451568
-3.593351,-11.839016,0.447268,-4.984924,-12.064485,0.447268,-4.230690,-11.942281,0.447268
-3.603665,-11.781537,0.441347,-4.990139,-12.003446,0.441347,-4.240527,-11.883468,0.441347
-3.617322,-11.724753,0.436664,-4.995326,-11.942198,0.436664,-4.249732,-11.824545,0.436664
-3.627858,-11.662588,0.431629,-4.999114,-11.883410,0.431629,-4.259324,-11.764277,0.431629
-3.639077,-11.609686,0.428089,-5.005048,-11.833010,0.428089,-4.267947,-11.712501,0.428089
-3.649923,-11.557175,0.423475,-5.012611,-11.776887,0.423475,-4.276624,-11.658221,0.423475
-3.666160,-11.487838,0.422184,-5.021432,-11.718554,0.422184,-4.287288,-11.593576,0.422184
-3.680817,-11.426163,0.418490,-5.031409,-11.655247,0.418490,-4.298237,-11.530888,0.418490
-3.692226,-11.366479,0.413194,-5.038451,-11.599062,0.413194,-4.307897,-11.472846,0.413194
-3.703218,-11.315240,0.408982,-5.044891,-11.543452,0.408982,-4.317382,-11.419706,0.408982
-3.713734,-11.273264,0.406190,-5.050784,-11.493131,0.406190,-4.324835,-11.373755,0.406190
-3.719682,-11.231876,0.401800,-5.052664,-11.445350,0.401800,-4.332083,-11.329951,0.401800
-3.726758,-11.191021,0.398056,-5.057947,-11.393385,0.398056,-4.339234,-11.284128,0.398056
-3.732404,-11.137627,0.393728,-5.066185,-11.338141,0.393728,-4.347193,-11.230051,0.393728
-3.743685,-11.065733,0.388902,-5.073916,-11.277678,0.388902,-4.357399,-11.163516,0.388902
-3.749292,-11.012220,0.385446,-5.080976,-11.213554,0.385446,-4.366921,-11.105598,0.385446
-3.754969,-10.960906,0.380505,-5.087141,-11.154548,0.380505,-4.374405,-11.050946,0.380505
-3.760413,-10.909967,0.376139,-5.093210,-11.090877,0.376139,-4.383000,-10.994475,0.376139
-3.765856,-10.859948,0.370528,-5.099204,-11.024759,0.370528,-4.389779,-10.937069,0.370528
-3.771260,-10.808007,0.365360,-5.101185,-10.958237,0.365360,-4.397271,-10.878722,0.365360
-3.776768,-10.755668,0.360164,-5.110578,-10.884022,0.360164,-4.403310,-10.815961,0.360164
-3.786080,-10.674601,0.355302,-5.116451,-10.816854,0.355302,-4.410479,-10.741366,0.355302
-3.796744,-10.603642,0.350546,-5.119112,-10.746808,0.350546,-4.418643,-10.670972,0.350546
-3.801442,-10.555084,0.348517,-5.120599,-10.679863,0.348517,-4.424203,-10.613991,0.348517
-3.806523,-10.506399,0.344258,-5.114065,-10.613522,0.344258,-4.429232,-10.557416,0.344258
-3.811508,-10.453377,0.337410,-5.107155,-10.545652,0.337410,-4.433638,-10.497685,0.337410
-3.816899,-10.393890,0.332051,-5.107170,-10.491783,0.332051,-4.437370,-10.440965,0.332051
-3.822290,-10.336084,0.329782,-5.107142,-10.436329,0.329782,-4.442136,-10.384445,0.329782
-3.827763,-10.274836,0.325380,-5.105983,-10.375437,0.325380,-4.446333,-10.323520,0.325380
-3.833159,-10.208741,0.322880,-5.101805,-10.325170,0.322880,-4.451437,-10.265483,0.322880
-3.833938,-10.172370,0.318803,-5.100647,-10.271210,0.318803,-4.455513,-10.220871,0.318803
-3.837098,-10.128270,0.312763,-5.100124,-10.213691,0.312763,-4.458788,-10.170316,0.312763
-3.837410,-10.088130,0.307424,-5.098819,-10.157658,0.307424,-4.461943,-10.122554,0.307424
-3.837585,-10.043228,0.306980,-5.105442,-10.107505,0.306980,-4.463939,-10.074982,0.306980
-3.837769,-9.992612,0.302774,-5.112359,-10.055631,0.302774,-4.466762,-10.023711,0.302774
-3.837854,-9.943866,0.297692,-5.107265,-9.985993,0.297692,-4.469247,-9.964820,0.297692
-3.837948,-9.891667,0.294309,-5.106921,-9.921610,0.294309,-4.470462,-9.906592,0.294309
-3.838257,-9.835703,0.289721,-5.111694,-9.862719,0.289721,-4.471858,-9.849145,0.289721
-3.838601,-9.784545,0.284538,-5.114117,-9.796553,0.284538,-4.472714,-9.790515,0.284538
-3.839016,-9.730135,0.280410,-5.113716,-9.731338,0.280410,-4.472859,-9.730733,0.280410
-3.836627,-9.679007,0.275474,-5.112485,-9.675711,0.275474,-4.472615,-9.677364,0.275474
-3.837570,-9.618273,0.270466,-5.111808,-9.624473,0.270466,-4.472462,-9.621362,0.270466
-3.838401,-9.557385,0.268128,-5.112868,-9.579684,0.268128,-4.472938,-9.568487,0.268128
-3.839185,-9.501828,0.263320,-5.113865,-9.538802,0.263320,-4.474112,-9.520245,0.263320
-3.839089,-9.441254,0.258421,-5.119541,-9.505535,0.258421,-4.475488,-9.473202,0.258421
-3.838991,-9.380812,0.254255,-5.121686,-9.464079,0.254255,-4.478929,-9.422354,0.254255
-3.838698,-9.324099,0.251519,-5.127782,-9.388338,0.251519,-4.482829,-9.356198,0.251519
-3.838341,-9.264872,0.247476,-5.134973,-9.320842,0.247476,-4.485303,-9.292799,0.247476
-3.837717,-9.204334,0.245549,-5.142078,-9.251597,0.245549,-4.488139,-9.227902,0.245549
-3.837121,-9.148800,0.239798,-5.149361,-9.184227,0.239798,-4.489770,-9.166420,0.239798
-3.836243,-9.093165,0.235665,-5.156898,-9.114011,0.235665,-4.491292,-9.103505,0.235665
-3.835380,-9.037678,0.231483,-5.161843,-9.036333,0.231483,-4.491679,-9.037013,0.231483
-3.834689,-8.978425,0.228495,-5.166576,-8.957955,0.228495,-4.490959,-8.968339,0.228495
-3.834732,-8.924480,0.222517,-5.168280,-8.875924,0.222517,-4.489449,-8.900641,0.222517
-3.834972,-8.874537,0.217612,-5.170690,-8.799097,0.217612,-4.485989,-8.837768,0.217612
-3.835149,-8.826150,0.213976,-5.168961,-8.759379,0.213976,-4.483306,-8.793703,0.213976
-3.835426,-8.770461,0.209421,-5.167525,-8.715584,0.209421,-4.481058,-8.743864,0.209421
-3.835789,-8.717233,0.205511,-5.165876,-8.668324,0.205511,-4.479058,-8.693579,0.205511
-3.831812,-8.661382,0.202029,-5.164579,-8.613448,0.202029,-4.476936,-8.638180,0.202029
-3.827591,-8.602960,0.197037,-5.163211,-8.559401,0.197037,-4.474910,-8.581849,0.197037
-3.823347,-8.547584,0.192245,-5.161883,-8.507121,0.192245,-4.473095,-8.527943,0.192245
-3.818962,-8.490269,0.185413,-5.160604,-8.456907,0.185413,-4.471514,-8.474042,0.185413
-3.818506,-8.432829,0.181395,-5.162636,-8.401723,0.181395,-4.470102,-8.417750,0.181395
-3.813010,-8.368450,0.176826,-5.162737,-8.348719,0.176826,-4.468704,-8.358865,0.176826
-3.807506,-8.300359,0.175602,-5.163024,-8.290197,0.175602,-4.468062,-8.295407,0.175602
-3.801714,-8.238769,0.172185,-5.163772,-8.231545,0.172185,-4.467611,-8.235237,0.172185
-3.795904,-8.175211,0.166108,-5.164527,-8.173470,0.166108,-4.467167,-8.174357,0.166108
-3.794396,-8.113565,0.162522,-5.164970,-8.117768,0.162522,-4.467294,-8.115629,0.162522
-3.793319,-8.055109,0.159823,-5.165425,-8.061993,0.159823,-4.467251,-8.058490,0.159823
-3.792221,-7.993564,0.155879,-5.165877,-8.003938,0.155879,-4.467726,-7.998665,0.155879
-3.791251,-7.937628,0.151957,-5.166245,-7.942695,0.151957,-4.467854,-7.940121,0.151957
-3.786407,-7.876420,0.148532,-5.166174,-7.889009,0.148532,-4.468006,-7.882639,0.148532
-3.792359,-7.812319,0.144785,-5.166085,-7.829771,0.144785,-4.468648,-7.820911,0.144785
-3.798191,-7.748400,0.141527,-5.166198,-7.773631,0.141527,-4.469397,-7.760779,0.141527
-3.804341,-7.685527,0.137171,-5.166647,-7.715603,0.137171,-4.470582,-7.700236,0.137171
-3.810490,-7.628081,0.130989,-5.167409,-7.659372,0.130989,-4.471821,-7.643332,0.130989
-3.816698,-7.576816,0.126736,-5.168157,-7.603469,0.126736,-4.472833,-7.589756,0.126736
-3.816384,-7.521573,0.122834,-5.169111,-7.546417,0.122834,-4.473813,-7.533647,0.122834
-3.815694,-7.471802,0.119265,-5.170073,-7.489620,0.119265,-4.474533,-7.480470,0.119265
-3.815237,-7.422393,0.115799,-5.171209,-7.433496,0.115799,-4.475028,-7.427796,0.115799
-3.814276,-7.378073,0.111562,-5.172499,-7.373674,0.111562,-4.475074,-7.375933,0.111562
-3.807767,-7.344705,0.107143,-5.173686,-7.322480,0.107143,-4.474541,-7.333856,0.107143
-3.801305,-7.313492,0.104215,-5.174284,-7.266641,0.104215,-4.473364,-7.290559,0.104215
-3.794612,-7.266653,0.099222,-5.174516,-7.210490,0.099222,-4.471115,-7.239119,0.099222
-3.787827,-7.203556,0.096714,-5.173978,-7.157825,0.096714,-4.468591,-7.181097,0.096714
-3.781134,-7.133468,0.093050,-5.173888,-7.107366,0.093050,-4.467011,-7.120614,0.093050
-3.779462,-7.066554,0.089046,-5.173602,-7.052594,0.089046,-4.465979,-7.059680,0.089046
-3.778866,-6.993178,0.084997,-5.173271,-6.996897,0.084997,-4.465561,-6.995009,0.084997
-3.779161,-6.925661,0.081532,-5.172594,-6.939152,0.081532,-4.465979,-6.932311,0.081532
-3.780061,-6.858421,0.076728,-5.171897,-6.884457,0.076728,-4.466554,-6.871263,0.076728
-3.780523,-6.785346,0.072239,-5.170710,-6.824736,0.072239,-4.468034,-6.804826,0.072239
-3.781067,-6.713681,0.068357,-5.169912,-6.769515,0.068357,-4.470017,-6.741378,0.068357
-3.781691,-6.659628,0.067105,-5.169209,-6.717605,0.067105,-4.472381,-6.688488,0.067105
-3.782341,-6.618119,0.062819,-5.164232,-6.659651,0.062819,-4.474064,-6.638908,0.062819
-3.782751,-6.576921,0.058232,-5.163498,-6.602482,0.058232,-4.475030,-6.589737,0.058232
-3.784500,-6.538787,0.053518,-5.163607,-6.551541,0.053518,-4.475570,-6.545178,0.053518
-3.785503,-6.501055,0.049157,-5.160460,-6.499488,0.049157,-4.475533,-6.500269,0.049157
-3.785232,-6.458256,0.047237,-5.154535,-6.455809,0.047237,-4.475246,-6.457023,0.047237
-3.784815,-6.415625,0.042567,-5.149727,-6.403986,0.042567,-4.475048,-6.409739,0.042567
-3.784396,-6.366083,0.039152,-5.145409,-6.351743,0.039152,-4.474177,-6.358815,0.039152
-3.784092,-6.309442,0.034871,-5.140889,-6.298747,0.034871,-4.473631,-6.304007,0.034871
-3.783899,-6.248899,0.029694,-5.136547,-6.240155,0.029694,-4.473033,-6.244444,0.029694
-3.783608,-6.185399,0.025025,-5.136766,-6.187381,0.025025,-4.472578,-6.186408,0.025025
-3.783594,-6.121419,0.021184,-5.130822,-6.137508,0.021184,-4.472969,-6.129652,0.021184
-3.783563,-6.053869,0.019410,-5.122884,-6.075698,0.019410,-4.473725,-6.065118,0.019410
-3.783610,-5.987031,0.015044,-5.119006,-6.009315,0.015044,-4.474886,-5.998566,0.015044
-3.783767,-5.919285,0.011079,-5.118101,-5.939233,0.011079,-4.475684,-5.929629,0.011079
-3.783815,-5.851009,0.005997,-5.116140,-5.881694,0.005997,-4.476657,-5.866966,0.005997
-3.783891,-5.790409,0.002626,-5.114222,-5.829656,0.002626,-4.478122,-5.810890,0.002626
-3.783976,-5.734934,-0.001037,-5.112461,-5.783141,-0.001037,-4.479614,-5.760177,-0.001037
-3.784028,-5.680423,-0.006309,-5.109657,-5.730653,-0.006309,-4.481620,-5.706856,-0.006309
-3.784772,-5.627977,-0.009721,-5.107094,-5.673443,-0.009721,-4.483523,-5.652002,-0.009721
-3.785585,-5.574627,-0.013873,-5.112728,-5.608965,-0.013873,-4.485284,-5.592731,-0.013873
-3.786466,-5.519275,-0.018086,-5.119392,-5.554762,-0.018086,-4.486299,-5.537907,-0.018086
-3.787613,-5.463840,-0.022595,-5.125251,-5.510098,-0.022595,-4.487841,-5.488055,-0.022595
-3.788694,-5.408447,-0.027115,-5.131766,-5.460168,-0.027115,-4.489661,-5.435441,-0.027115
-3.789901,-5.352991,-0.031339,-5.139549,-5.404004,-0.031339,-4.491809,-5.379521,-0.031339
-3.796423,-5.294693,-0.034834,-5.147273,-5.346291,-0.034834,-4.493799,-5.321330,-0.034834
-3.802882,-5.232863,-0.038755,-5.154474,-5.284534,-0.038755,-4.496206,-5.259369,-0.038755
-3.809223,-5.175677,-0.043518,-5.162700,-5.231720,-0.043518,-4.498100,-5.204201,-0.043518
-3.815036,-5.123096,-0.047142,-5.170751,-5.180620,-0.047142,-4.500472,-5.152180,-0.047142
-3.815164,-5.064759,-0.051590,-5.172213,-5.131898,-0.051590,-4.502381,-5.098759,-0.051590
-3.815365,-5.003835,-0.054100,-5.173146,-5.079124,-0.054100,-4.505778,-5.042118,-0.054100
-3.820260,-4.965510,-0.058530,-5.179725,-5.020248,-0.058530,-4.508005,-4.993202,-0.058530
-3.820103,-4.904138,-0.062078,-5.185855,-4.959448,-0.062078,-4.510093,-4.932081,-0.062078
-3.820481,-4.843243,-0.066665,-5.190728,-4.900894,-0.066665,-4.512682,-4.872366,-0.066665
-3.815524,-4.787855,-0.070127,-5.195596,-4.837879,-0.070127,-4.514962,-4.813208,-0.070127
-3.810523,-4.733624,-0.075242,-5.200942,-4.771599,-0.075242,-4.516804,-4.752914,-0.075242
-3.805548,-4.675359,-0.079475,-5.205846,-4.704487,-0.079475,-4.518194,-4.690183,-0.079475
-3.800535,-4.611379,-0.083088,-5.210738,-4.637276,-0.083088,-4.519272,-4.624578,-0.083088
-3.801052,-4.550170,-0.087977,-5.215432,-4.569304,-0.087977,-4.520467,-4.559902,-0.087977
